DATE 	28	91	182	364	728	1092	1820	3640
20220331	0.466570903	0.332886841	0.274224353	0.205915115	0.251042777	0.27838235	0.279821275	0.272499628
20220330	0.490582094	0.349922719	0.289102837	0.21831964	0.26349692	0.279349903	0.296716238	0.322450169
20220329	0.490548353	0.349896918	0.289088944	0.21831964	0.26349692	0.279349903	0.296716238	0.322444215
20220328	0.49042927	0.349806613	0.289036348	0.21831964	0.26349692	0.279349903	0.296716238	0.322556352
20220325	0.508828654	0.362096024	0.301732628	0.232808125	0.286916663	0.290265885	0.296716238	0.332293408
20220324	0.50815087	0.361570072	0.301417057	0.232808125	0.287288799	0.290265885	0.296716238	0.333034702
20220323	0.602031293	0.431249762	0.352724157	0.25801412	0.286296437	0.290265885	0.296716238	0.316046457
20220322	0.605705017	0.433974788	0.354732698	0.259006482	0.286296437	0.290265885	0.296716238	0.315439132
20220318	0.605751658	0.434010513	0.354752545	0.259006482	0.286296437	0.290265885	0.296716238	0.315371651
20220317	0.61091194	0.43802164	0.357162	0.259006482	0.283319351	0.290265885	0.296716238	0.309668547
20220316	0.610984383	0.438077213	0.357193755	0.259006482	0.283319351	0.290265885	0.296716238	0.309593127
20220315	0.607437681	0.435447453	0.355240787	0.25801412	0.283319351	0.290265885	0.296716238	0.310290758
20220314	0.556113711	0.398384717	0.325475881	0.237571463	0.26505989	0.274884274	0.286693382	0.303644909
20220311	0.553405555	0.39633152	0.324295963	0.237571463	0.26505989	0.270220173	0.286693382	0.315050126
20220310	0.545352537	0.390154067	0.32046743	0.237174518	0.26793774	0.26793774	0.304208571	0.362784723
20220309	0.482631289	0.345877851	0.281792106	0.204426572	0.229235622	0.2480905	0.261983568	0.267366139
20220308	0.482636251	0.345881821	0.281794091	0.204426572	0.229235622	0.2480905	0.261983568	0.267534841
20220307	0.473362628	0.338849944	0.277754185	0.204426572	0.229235622	0.231220346	0.261983568	0.308128401
20220304	0.471546606	0.337502316	0.276758846	0.203930391	0.229235622	0.231220346	0.261983568	0.308400308
20220303	0.469546004	0.336015758	0.275683125	0.20343421	0.229235622	0.231220346	0.261983568	0.308412217
20220302	0.470456	0.33672232	0.276106864	0.20343421	0.228739441	0.231220346	0.261983568	0.306790697
20220301	0.466822963	0.334028057	0.274116186	0.202441848	0.228739441	0.231220346	0.261983568	0.307937867
20220228	0.467711127	0.334717748	0.274530001	0.202441848	0.22824326	0.231220346	0.261983568	0.307466496
20220225	0.456811022	0.32663496	0.268558959	0.199464762	0.22824326	0.231220346	0.261487387	0.308001379
20220224	0.456925144	0.326721295	0.268608577	0.199464762	0.22824326	0.231220346	0.261487387	0.307547869
20220223	0.456899343	0.326703433	0.268586745	0.199439953	0.22824326	0.231220346	0.25801412	0.300807747
20220222	0.425815588	0.303961473	0.250851251	0.188573589	0.22328145	0.231220346	0.259006482	0.300327443
20220221	0.425651848	0.303837428	0.250779801	0.188573589	0.22328145	0.231220346	0.259006482	0.29972111
20220218	0.425376964	0.303629032	0.250659725	0.188573589	0.22328145	0.230724165	0.258932055	0.301265225
20220217	0.422934761	0.301777284	0.249595913	0.188573589	0.22328145	0.226258536	0.258932055	0.312349909
20220216	0.423118348	0.301917207	0.249676294	0.188573589	0.22328145	0.226258536	0.235685975	0.263739056
20220215	0.4230856	0.301891406	0.249661409	0.188573589	0.22328145	0.226258536	0.235685975	0.263573332
20220214	0.423084607	0.301891406	0.249661409	0.188573589	0.22328145	0.226258536	0.235685975	0.2636944
20220211	0.424867882	0.303276743	0.250493008	0.188573589	0.222264279	0.226208918	0.235685975	0.261712653
20220210	0.397705942	0.283528739	0.235119336	0.178922869	0.214449428	0.216136444	0.235884447	0.277753193
20220209	0.362476098	0.257649923	0.21515599	0.167212997	0.210876925	0.21831964	0.241143966	0.28289462
20220208	0.362331213	0.257540763	0.215092479	0.167212997	0.210876925	0.21831964	0.241143966	0.283764922
20220204	0.36226671	0.257491145	0.215064693	0.167212997	0.210876925	0.21831964	0.241143966	0.284219423
20220203	0.372396741	0.265560041	0.219351696	0.165724454	0.201945667	0.21831964	0.241143966	0.267695604
20220202	0.331014253	0.234846437	0.196861796	0.15485809	0.201896049	0.215342554	0.241143966	0.28162142
20220201	0.33086143	0.23473033	0.196795308	0.15485809	0.201896049	0.215342554	0.241143966	0.280681653
20220131	0.327161904	0.231924923	0.195183712	0.15485809	0.201896049	0.208941819	0.241392057	0.297200511
20220128	0.327199614	0.231953702	0.19519959	0.15485809	0.201896049	0.208941819	0.241392057	0.297797913
20220127	0.357962836	0.254764134	0.212066767	0.163293167	0.201896049	0.208941819	0.241143966	0.292308166
20220126	0.335201029	0.238961762	0.197159505	0.1488543	0.184579332	0.208892201	0.241143966	0.267449498
20220125	0.349336233	0.24952744	0.204335275	0.151335205	0.18462895	0.21831964	0.249603852	0.260402735
20220124	0.387439957	0.276616938	0.227842346	0.170636646	0.20343421	0.21831964	0.250571405	0.287129029
20220121	0.433456775	0.310497169	0.253606048	0.185075513	0.207378849	0.21831964	0.250571405	0.286209109
20220120	0.438544615	0.314452724	0.255982755	0.185075513	0.204426572	0.21831964	0.250571405	0.280384937
20220119	0.415144719	0.297104252	0.243140598	0.17862516	0.204401763	0.21831964	0.242136328	0.266801486
20220118	0.186703979	0.129517134	0.11482323	0.10419801	0.171678626	0.191550675	0.22328145	0.283385839
20220117	0.186521384	0.129379196	0.114743841	0.10419801	0.171678626	0.191550675	0.219808183	0.271960776
20220114	0.179642331	0.12474288	0.109909053	0.098740019	0.164235911	0.191525866	0.219808183	0.258955872
20220113	0.172428852	0.120521373	0.103740531	0.088816399	0.144884852	0.18358697	0.219312002	0.246385622
20220112	0.183267429	0.128211186	0.110639432	0.094770571	0.149846662	0.179617522	0.210876925	0.243660596
20220111	0.176530284	0.122974491	0.107467843	0.094720953	0.15381611	0.17966714	0.210876925	0.250718275
20220110	0.176909366	0.123258307	0.107653414	0.094770571	0.15381611	0.179617522	0.203930391	0.236512613
20220107	0.164719191	0.113788196	0.101946341	0.094720953	0.160737835	0.17966714	0.192964791	0.229681193
20220106	0.177131655	0.123637389	0.107840971	0.09427439	0.148382928	0.166220635	0.188052599	0.227892956
20220105	0.174013654	0.121573276	0.105707393	0.091793485	0.14389249	0.162747368	0.185075513	0.223060153
20220104	0.191614186	0.135248025	0.113914226	0.091793485	0.13396887	0.162747368	0.169693902	0.168610243
20220103	0.19329227	0.136552981	0.114699185	0.091793485	0.132976508	0.162747368	0.174655712	0.177220968
20211231	0.193214866	0.136494431	0.114665444	0.091793485	0.132976508	0.162747368	0.174655712	0.17675555
20211230	0.193202958	0.1364855	0.114660483	0.091793485	0.132976508	0.162747368	0.174655712	0.176824023
20211229	0.195677909	0.138809612	0.115204297	0.08931258	0.12404525	0.155304653	0.167188188	0.162642178
20211228	0.195597527	0.138749078	0.115168572	0.08931258	0.12404525	0.155304653	0.167188188	0.163031184
20211227	0.195597527	0.138749078	0.115168572	0.08931258	0.12404525	0.155304653	0.16870154	0.165996361
20211224	0.195681878	0.138813581	0.115206282	0.08931258	0.12404525	0.155304653	0.16870154	0.166386359
20211223	0.201376051	0.143254401	0.117888636	0.08931258	0.120323893	0.153692065	0.16870154	0.162261111
20211222	0.218501242	0.156609609	0.125955547	0.08931258	0.10915982	0.1488543	0.167212997	0.148303539
20211221	0.216039192	0.153786339	0.126358446	0.095266752	0.127022336	0.161755006	0.174159531	0.163472785
20211220	0.212427987	0.151108946	0.124377691	0.09427439	0.127022336	0.161755006	0.174159531	0.16422698
20211217	0.205084508	0.1453463	0.12111282	0.094770571	0.131984146	0.161258825	0.179617522	0.187727104
20211216	0.245508374	0.174553499	0.144722105	0.111144544	0.145381033	0.16870154	0.179617522	0.184814522
20211215	0.247358137	0.175925935	0.145732329	0.111640725	0.145381033	0.16870154	0.179617522	0.184422539
20211214	0.247311496	0.175891203	0.145712482	0.111640725	0.145381033	0.16870154	0.184132769	0.194459288
20211213	0.262963029	0.188054584	0.153016266	0.111640725	0.136449775	0.16870154	0.185571694	0.178694625
20211210	0.262963029	0.188054584	0.153015274	0.111640725	0.136449775	0.16870154	0.185571694	0.178697602
20211209	0.263088067	0.188151835	0.153072831	0.111640725	0.136400157	0.16870154	0.185522076	0.178531878
20211208	0.236175209	0.167183226	0.140429147	0.111640725	0.153319929	0.17366335	0.182594608	0.193978985
20211207	0.236130553	0.167148493	0.140409299	0.111640725	0.153319929	0.17366335	0.182594608	0.194152648
20211206	0.235997577	0.167048265	0.140351742	0.111640725	0.153319929	0.17341526	0.181106065	0.191343271
20211203	0.236129561	0.167148493	0.140409299	0.111640725	0.153319929	0.17366335	0.188052599	0.206348777
20211202	0.249853927	0.177867988	0.146900339	0.111640725	0.14389249	0.16870154	0.19351059	0.211445548
20211201	0.248256224	0.176307995	0.146900339	0.11412163	0.149846662	0.16870154	0.20343421	0.243169377
20211130	0.297391044	0.212633406	0.173878693	0.128014698	0.152327567	0.17366335	0.204922753	0.229375545
20211129	0.288480626	0.205663055	0.169646269	0.128014698	0.15877792	0.17810417	0.215838735	0.255462757
20211126	0.28897383	0.206128473	0.169249324	0.126526155	0.15877792	0.18854878	0.215838735	0.229665315
20211125	0.284263087	0.202791159	0.166313917	0.12404525	0.156297015	0.18854878	0.220800545	0.2367091
20211124	0.286746969	0.204723288	0.167475973	0.12404525	0.154808472	0.18854878	0.220800545	0.233444229
20211123	0.313827536	0.225515257	0.18070912	0.126029974	0.143396309	0.18854878	0.222289088	0.212389285
20211122	0.324735579	0.23259179	0.188574581	0.135953594	0.16113478	0.198968581	0.230724165	0.233518656
20211119	0.32046743	0.229387453	0.186311996	0.135060468	0.161804624	0.199340717	0.225663119	0.223690303
20211118	0.322607955	0.230891874	0.1875068	0.135953594	0.16373973	0.20343421	0.230724165	0.227408684
20211117	0.322982075	0.230827371	0.188365193	0.138434499	0.169693902	0.206411296	0.230748974	0.230303404
20211116	0.315705085	0.224605261	0.186070852	0.142403947	0.18358697	0.210876925	0.230227984	0.243223957
20211112	0.326830455	0.232670187	0.19259067	0.146869576	0.186564056	0.210876925	0.232212708	0.250786748
20211111	0.323381997	0.229989817	0.190980067	0.146869576	0.18854878	0.210876925	0.232212708	0.254554746
20211110	0.323355204	0.229968978	0.190968159	0.146869576	0.18854878	0.210876925	0.23216309	0.254622227
20211109	0.334662176	0.23863329	0.196536302	0.147837129	0.184058342	0.210876925	0.234197432	0.248751413
20211108	0.335629729	0.239366646	0.196958056	0.147837129	0.184058342	0.212365468	0.230227984	0.235911241
20211105	0.327579689	0.232922247	0.193666391	0.149350481	0.191525866	0.211323488	0.224273812	0.240137711
20211104	0.466570903	0.332886841	0.274224353	0.205915115	0.251042777	0.27838235	0.279821275	0.272499628
20211103	0.490582094	0.349922719	0.289102837	0.21831964	0.26349692	0.279349903	0.296716238	0.322450169
20211101	0.490548353	0.349896918	0.289088944	0.21831964	0.26349692	0.279349903	0.296716238	0.322444215
20211029	0.49042927	0.349806613	0.289036348	0.21831964	0.26349692	0.279349903	0.296716238	0.322556352
20211028	0.508828654	0.362096024	0.301732628	0.232808125	0.286916663	0.290265885	0.296716238	0.332293408
20211027	0.50815087	0.361570072	0.301417057	0.232808125	0.287288799	0.290265885	0.296716238	0.333034702
20211026	0.602031293	0.431249762	0.352724157	0.25801412	0.286296437	0.290265885	0.296716238	0.316046457
20211025	0.605705017	0.433974788	0.354732698	0.259006482	0.286296437	0.290265885	0.296716238	0.315439132
20211022	0.605751658	0.434010513	0.354752545	0.259006482	0.286296437	0.290265885	0.296716238	0.315371651
