DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
20220331	0.07845614	0.077492427	0.076503806	0.078366827	0.079272496	0.079809721	0.08002044	0.080490651	0.084103215	0.087325712	0.090615978	0.093412156	0.096439853	0.100647894	0.105014148	0.109612843	0.137742515	0.176152134	0.227009814	0.295073551
20220330	0.076631578	0.077492427	0.076503806	0.078187087	0.079453483	0.079809721	0.080202719	0.08029056	0.083713785	0.088186905	0.090614794	0.092171376	0.095312492	0.100187578	0.105428712	0.110978282	0.136604647	0.177207657	0.219938994	0.296905052
20220329	0.076631578	0.077492427	0.076855548	0.078366827	0.078910521	0.079626671	0.080202719	0.080286688	0.084331901	0.08928583	0.091589394	0.092623983	0.095166258	0.100880781	0.106925316	0.111948562	0.135568007	0.173510489	0.212341816	0.281220101
20220328	0.077536561	0.077492427	0.076855548	0.078366827	0.078910521	0.079626671	0.080202719	0.079569234	0.082916117	0.086728144	0.088963938	0.090822303	0.092977997	0.098590155	0.104458997	0.108397503	0.132155805	0.16503801	0.209081711	0.26565247
20220325	0.076631578	0.077492427	0.076855548	0.078906049	0.079815458	0.080882632	0.081118086	0.080755689	0.085046183	0.089598183	0.092306295	0.09394066	0.096065285	0.101651493	0.107480456	0.111543656	0.13562212	0.167813659	0.203648775	0.271986658
20220324	0.076631578	0.077424126	0.076855548	0.079085788	0.079996446	0.081211682	0.081488641	0.081183008	0.085403179	0.08945711	0.09295608	0.094140624	0.09748568	0.102700111	0.107846387	0.112266855	0.135722928	0.170450127	0.211624909	0.257880013
20220323	0.076631578	0.077135151	0.076855548	0.079085788	0.080358421	0.081236119	0.081478434	0.080575985	0.084835709	0.088400539	0.092090741	0.09336993	0.098153851	0.103345709	0.108290327	0.112911958	0.139014855	0.174646473	0.220406073	0.266755768
20220322	0.076631578	0.07678312	0.075624453	0.078726308	0.080177433	0.081227845	0.081114076	0.080581234	0.084827324	0.088936035	0.092348313	0.093867847	0.099439484	0.104992742	0.110140484	0.114885346	0.143217405	0.181263295	0.229163983	0.28565007
20220318	0.076631578	0.075790099	0.075624453	0.078726308	0.080339798	0.08119907	0.081113931	0.080529473	0.085108182	0.089736218	0.093897248	0.095282853	0.101738319	0.106772287	0.11108949	0.116281344	0.143993473	0.184547042	0.225458087	0.310441197
