DATE 	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600
20220314	1.923876627	1.969608745	2.072762406	2.304655908	2.36029576	2.454803253	2.526502326	2.752245863	2.87292506	2.960866225	2.974234079	3.033053369	3.101588031	3.148974651	3.197890468	3.248592882
20220311	1.919843344	1.966559606	2.072762406	2.304655908	2.36029576	2.455256236	2.529046421	2.752229688	2.872881579	2.960753464	2.988048549	3.044085201	3.108798875	3.161468204	3.216776703	3.274257304
20220310	1.917826701	1.965570696	2.074906416	2.304716506	2.362062543	2.450286453	2.526334189	2.743233627	2.866625327	2.954382462	2.974608028	3.033736191	3.102199655	3.154948317	3.210001132	3.267205196
20220309	1.911525097	1.957287753	2.072762406	2.304722232	2.362065458	2.449549855	2.520936895	2.746245253	2.872979811	2.974571968	2.988408873	3.056503818	3.13526534	3.193629251	3.25421509	3.317316361
20220308	1.912785096	1.960111502	2.070085409	2.304882081	2.362669117	2.455621529	2.531712004	2.75509413	2.891844115	3.001026039	3.029304225	3.104279747	3.189934716	3.258474242	3.330188096	3.405186915
20220307	1.911252448	1.959595621	2.072781364	2.304591014	2.357802935	2.452657598	2.526270112	2.767128774	2.911061088	3.021011626	3.049507648	3.124864362	3.211022006	3.28301416	3.358686392	3.437934784
20220304	1.910768453	1.959431627	2.071668858	2.299836124	2.355810811	2.452241695	2.523842381	2.773196776	2.914244772	3.027597085	3.063299914	3.142946897	3.233466221	3.307784271	3.385769614	3.467511888
20220303	1.909356804	1.957989879	2.070167706	2.30003844	2.363409242	2.460515145	2.534302234	2.7880096	2.942781439	3.053995301	3.096986751	3.18140646	3.276900213	3.352896624	3.43242247	3.51584985
20220302	1.907493023	1.953166883	2.068452411	2.300043211	2.363411185	2.461327407	2.53966057	2.793995652	2.949037154	3.063929871	3.103658312	3.188049679	3.28375351	3.362825884	3.445897393	3.533134193
20220301	1.906533505	1.954766445	2.067757848	2.300154866	2.360880965	2.459135652	2.539711318	2.782076383	2.923557488	3.027084391	3.062524256	3.142244852	3.232831248	3.30718171	3.38519842	3.466972642
20220228	1.909760133	1.95805251	2.071227647	2.304989442	2.365518892	2.460860394	2.536967817	2.788023617	2.936304031	3.047234905	3.079604863	3.16132399	3.254401061	3.323987375	3.396310658	3.472008583
20220225	1.909356804	1.957635107	2.070807548	2.304663065	2.360540526	2.45830485	2.534354008	2.772961711	2.930232434	3.020681247	3.052031436	3.131411477	3.221786768	3.287460517	3.355486605	3.42657156
20220224	1.907743491	1.955966735	2.069127584	2.304667837	2.360301588	2.454807262	2.526504889	2.770137166	2.91106914	3.014152696	3.042377355	3.117643553	3.203667868	3.262986184	3.324086189	3.387775595
20220223	1.912533016	1.957553111	2.070129789	2.304664974	2.360300131	2.455258741	2.529003874	2.761127087	2.898292	3.000887458	3.028970143	3.100291892	3.181924551	3.243099494	3.306705216	3.373050327
20220222	1.911776774	1.959390834	2.068452411	2.299579889	2.345126094	2.437047732	2.510223298	2.734343238	2.873302957	2.981683822	3.030622389	3.100994416	3.180347879	3.242533907	3.307508443	3.375310276
20220221	1.908751812	1.955991457	2.065775845	2.299588955	2.345130466	2.436645359	2.507564378	2.728358264	2.867054757	2.968548207	2.996141726	3.063118689	3.139861218	3.198115223	3.258764316	3.321936778
20220218	1.905202521	1.953390212	2.066372169	2.299587524	2.344888613	2.435625647	2.515584198	2.73439769	2.863667632	2.968273154	2.996026665	3.063015376	3.139768285	3.198027634	3.258682596	3.321859451
20220217	1.910768453	1.957058655	2.063474137	2.295036858	2.349583847	2.436603769	2.507505941	2.73740123	2.870243272	2.961557545	2.988820673	3.048429121	3.117063579	3.17286095	3.231405444	3.29232508
20220216	1.916041166	1.959134953	2.064657306	2.295032086	2.349660094	2.436602266	2.507504915	2.737400691	2.870242735	2.961557018	2.988820168	3.048429121	3.117063579	3.17286095	3.231405444	3.292324672
20220215	1.912785096	1.959092925	2.06568407	2.299721129	2.349159877	2.433968051	2.504776281	2.737399612	2.873438228	2.971664418	3.002718411	3.062670362	3.131529217	3.18769872	3.246665084	3.308043372
20220214	1.907743491	1.954948569	2.064725815	2.299723992	2.349161334	2.433969053	2.504806525	2.731350481	2.87353646	2.965154836	2.988925642	3.048349354	3.116992619	3.175511069	3.237172004	3.301402718
20220211	1.911776774	1.95805045	2.064634039	2.299525493	2.34239773	2.431408998	2.502163496	2.725542883	2.848137312	2.93517619	2.955109612	3.012047337	3.078046923	3.136702492	3.198708516	3.263278674
20220210	1.907743491	1.956341696	2.068452411	2.299646214	2.3469429	2.433983584	2.504802937	2.734474248	2.860715304	2.955001067	2.975337762	3.03804071	3.110426822	3.169015833	3.23040956	3.294352235
20220209	1.913541337	1.956861285	2.066297629	2.297306703	2.346996806	2.433994107	2.504810625	2.7344791	2.860718524	2.95494574	2.985706437	3.052722589	3.129252565	3.189934223	3.253372906	3.319504271
20220208	1.905726848	1.95428188	2.066297629	2.297240856	2.344900269	2.434013149	2.50485471	2.728438056	2.860675581	2.968706283	2.975638033	3.041264535	3.117693972	3.176766808	3.238355887	3.30251214
20220204	1.907743491	1.955270789	2.064142416	2.294900867	2.34515669	2.436270546	2.50501157	2.734383672	2.873397432	2.98187562	3.009835583	3.075183163	3.150196106	3.211354383	3.2755055	3.342410196
20220203	1.903750539	1.951888717	2.064860246	2.300099038	2.357356626	2.447365115	2.520900499	2.758161288	2.904703384	3.034831185	3.078160032	3.149015414	3.229508518	3.298786361	3.371875929	3.448374576
20220202	1.911776774	1.958319928	2.064142416	2.295099843	2.352753178	2.445267565	2.520932794	2.755124861	2.91126131	3.028135071	3.077966748	3.14363212	3.217994791	3.287917388	3.362296894	3.440165428
20220201	1.89136392	1.935601785	2.064142416	2.295099843	2.352753178	2.445267565	2.520962525	2.749070338	2.911289223	3.031719189	3.07815448	3.143625396	3.217988383	3.287912106	3.362290967	3.440159322
20220131	1.89766028	1.946710539	2.062700725	2.295230107	2.352755607	2.444864691	2.518257471	2.752136957	2.908055081	3.034991368	3.092291426	3.154764382	3.225255992	3.290916985	3.360752681	3.433769366
20220128	1.898668601	1.948143221	2.063049299	2.290280059	2.347193979	2.434022669	2.504861887	2.728255827	2.886077413	3.019049373	3.072708731	3.134579562	3.204563788	3.26815306	3.335624813	3.40610587
20220127	1.897418283	1.94686588	2.061719633	2.289896424	2.338285273	2.41650767	2.491386335	2.707486065	2.861106622	2.976113212	3.018074607	3.074908302	3.13980445	3.198531162	3.260799695	3.325693587
20220126	1.906372173	1.953870246	2.062642126	2.284804181	2.332068507	2.418027968	2.486209977	2.704628093	2.845390036	2.942693773	2.976770988	3.032729978	3.096926232	3.157205386	3.221261144	3.288024954
20220125	1.903460546	1.94845514	2.059811309	2.28501938	2.334284514	2.418440363	2.488777139	2.704699798	2.832467964	2.946021279	2.977228711	3.032966876	3.097138194	3.154693912	3.215633467	3.279083246
20220124	1.9124221	1.958978788	2.064786137	2.285386316	2.33949599	2.424368224	2.499467155	2.7224671	2.867168019	2.989020142	3.031437914	3.088497474	3.153687304	3.212833273	3.27557325	3.340978044
20220121	1.906735169	1.954241087	2.063028186	2.285391087	2.339498418	2.423631625	2.494146752	2.710549448	2.848268824	2.959218016	2.987010469	3.033643932	3.088112164	3.14349703	3.202818233	3.26454234
20220120	1.903710206	1.951151155	2.059811309	2.285400153	2.339503275	2.423634632	2.494148803	2.710550526	2.848438986	2.935681508	2.969441859	3.014455235	3.066671452	3.120015226	3.177176331	3.236593961
20220119	1.900685243	1.949132131	2.060904857	2.289918373	2.338286243	2.41613937	2.488711525	2.704714355	2.829468935	2.915865589	2.942508841	2.979608238	3.023534116	3.072590343	3.125546594	3.180479875
20220118	1.90144471	1.945060295	2.061977294	2.289614422	2.334498684	2.420608567	2.488882737	2.695710746	2.819901245	2.91614591	2.936153195	2.976399791	3.024144825	3.073456552	3.126360409	3.18123848
20220117	1.907622492	1.955147176	2.063961019	2.282302913	2.328629156	2.407116796	2.472797477	2.660474825	2.766539792	2.850611161	2.869637941	2.912643612	2.963157778	3.012406942	3.064911557	3.119324963
20220114	1.905726848	1.953210972	2.061945409	2.282221319	2.326419949	2.406756514	2.470053976	2.663034115	2.779258421	2.863902217	2.883014368	2.926173678	2.976903748	3.02518747	3.076590333	3.129848999
20220113	1.907904822	1.9543647	2.059972455	2.282275238	2.326422862	2.406758018	2.470055514	2.663081559	2.772863142	2.863891152	2.883225316	2.928155833	2.980815212	3.033270316	3.089262029	3.147377122
20220112	1.899192928	1.947607562	2.059286509	2.282431747	2.328635469	2.405501793	2.461951114	2.657111142	2.769733674	2.877448303	2.904278579	2.951491437	3.006312052	3.058144742	3.113264869	3.170477176
20220111	1.902452628	1.945808571	2.058728962	2.282447015	2.328635955	2.40631205	2.467345333	2.671947687	2.798148491	2.903639967	2.944470945	2.996522142	3.055934615	3.106616732	3.160070581	3.215552398
20220110	1.9041942	1.951645199	2.060326199	2.284730222	2.32858302	2.405492773	2.461943937	2.663065924	2.779329814	2.870622567	2.896807138	2.962047551	3.036497245	3.077046384	3.117568513	3.159377268
20220107	1.900685243	1.949132131	2.060883745	2.284714953	2.328582534	2.405492272	2.461943937	2.657176916	2.760337218	2.850738149	2.883641657	2.949005695	3.023126215	3.063303258	3.103418658	3.144794033
20220106	1.901693564	1.950161834	2.06195575	2.284685369	2.328900147	2.407724615	2.461943937	2.654195482	2.753961263	2.850725503	2.897638812	2.960216761	3.030533912	3.073217113	3.116536214	3.161292096
20220105	1.894635317	1.945094083	2.063007074	2.280568917	2.333573527	2.404612863	2.456738361	2.642610478	2.728900291	2.811302852	2.843613304	2.90839099	2.981707011	3.023512713	3.065513663	3.108856682
20220104	1.893380158	1.937380586	2.061934637	2.279756793	2.32298254	2.393420582	2.440412685	2.627339926	2.748659956	2.782312184	2.79898097	2.857272548	2.924129676	2.961752266	2.999523208	3.038385644
20220103	1.89185235	1.94225138	2.060068969	2.283913325	2.313398299	2.389107725	2.440671553	2.621909187	2.748473154	2.818876288	2.843777318	2.908196378	2.981531673	3.031272493	3.082303965	3.135175116
20211231	1.902701885	1.950121042	2.058739735	2.284774121	2.328904517	2.408537378	2.467339694	2.663023871	2.779259495	2.867158062	2.90359477	2.958603648	3.0212918	3.074008936	3.129448837	3.187010239
20211230	1.896127631	1.945547333	2.060326199	2.284593277	2.325414174	2.399238704	2.464652068	2.657166133	2.766672378	2.8573626	2.897254265	2.948703927	3.007286256	3.056694021	3.10870887	3.162635531
20211229	1.897135953	1.946577448	2.061398635	2.284426271	2.322562455	2.393598969	2.456672746	2.639704524	2.760651775	2.844707011	2.877292068	2.922745632	2.975142582	3.022060231	3.071755298	3.123207529
20211228	1.898420553	1.942250967	2.063028186	2.284381418	2.324155377	2.406789085	2.47006064	2.666099115	2.772844892	2.863807898	2.883173336	2.922731216	2.96955053	3.01213317	3.05738696	3.104149578
20211227	1.893626995	1.944063969	2.06195575	2.284273103	2.322775169	2.411824009	2.472774409	2.663096654	2.76636963	2.870424445	2.904043914	2.951625023	3.00643108	3.050293854	3.096329335	3.143937754
20211224	1.903710206	1.951151155	2.059811309	2.284744537	2.329541201	2.41623107	2.488766374	2.707820331	2.823103716	2.909083587	2.93912209	2.985386999	3.039070095	3.093131529	3.150944181	3.211032911
20211223	1.904718527	1.952180858	2.060883745	2.284714953	2.329539744	2.415432838	2.483525939	2.698881418	2.810526261	2.896063896	2.919034234	2.964695229	3.018061547	3.067578399	3.120202611	3.174781374
20211222	1.90915514	1.956712949	2.065600912	2.284448221	2.327002239	2.413259623	2.483505434	2.68093081	2.791501458	2.889941073	2.902868569	2.953144434	3.012103251	3.067142214	3.125558028	3.18626669
20211221	1.896807644	1.941655973	2.052692902	2.275081588	2.319311535	2.402900649	2.472756981	2.675053663	2.791784881	2.890111269	2.937574308	2.979042663	3.026486025	3.083664424	3.145588764	3.210028083
20211220	1.89766028	1.944971293	2.053336191	2.274926512	2.316460788	2.397689343	2.467403258	2.66305568	2.791933035	2.897264749	2.93798409	2.989919286	3.049184779	3.099669024	3.152902923	3.208146625
20211217	1.895038645	1.942293408	2.050548461	2.275415122	2.324376346	2.406429305	2.467397619	2.680887678	2.816998838	2.950428447	2.978709373	3.030476809	3.090541263	3.148935037	3.2111956	3.276044752
20211216	1.892618674	1.940892452	2.052263755	2.275368361	2.324373918	2.407237558	2.472790813	2.680858026	2.816912415	2.950319901	2.985578254	3.037775942	3.097919202	3.160559741	3.22769332	3.297731777
20211215	1.893667328	1.94196336	2.05340039	2.280266399	2.329332372	2.413638947	2.486143338	2.692665693	2.835781014	2.956422173	3.005338084	3.054918577	3.11143078	3.171490776	3.236013102	3.30328336
20211214	1.899428472	1.942717403	2.055501745	2.280208662	2.329329944	2.414005741	2.488772525	2.704635641	2.848255405	2.989827912	3.01884118	3.067570249	3.124454799	3.193170178	3.267616759	3.345476367
20211213	1.893667328	1.94196336	2.05340039	2.280266399	2.329332372	2.414007746	2.4887146	2.716490213	2.88020389	3.009534233	3.073411213	3.135740985	3.205602541	3.280239478	3.360446124	3.44454166
20211210	1.893062335	1.941345291	2.052757102	2.280009209	2.324590516	2.411429653	2.486058244	2.710771034	2.84174901	3.003126872	3.046967711	3.104038046	3.169318047	3.245329713	3.327484559	3.41363211
20211209	1.896651959	1.945012086	2.05657375	2.280179079	2.329008932	2.411758366	2.488777139	2.698655519	2.84202975	2.969638407	3.025935139	3.0834616	3.14831591	3.226398143	3.310945345	3.39963452
20211208	1.904920191	1.951315973	2.056809436	2.284827085	2.328906946	2.411003228	2.483384458	2.698678702	2.841965872	2.989923812	3.047092362	3.119619941	3.201015362	3.287368526	3.380043703	3.477518656
20211207	1.899226807	1.94412866	2.055266059	2.27514839	2.321519771	2.403617705	2.478030223	2.692796703	2.835827177	2.976730763	3.033466129	3.105760237	3.186845467	3.267137642	3.352813131	3.4427534
20211206	1.899676921	1.945960203	2.05119175	2.275397944	2.323737235	2.402865573	2.472700594	2.680839695	2.823254553	2.963676822	3.020205772	3.088551291	3.165253221	3.252893629	3.347424262	3.446852477
20211203	1.898507269	1.944765271	2.049948259	2.274882613	2.315122831	2.402202133	2.467451443	2.68693627	2.823269046	2.970281777	3.034120668	3.110398718	3.195450777	3.278998264	3.368083778	3.461694955
20211202	1.898668601	1.946001408	2.054408627	2.275034349	2.320101197	2.406653291	2.467422225	2.686751346	2.842411406	2.983702982	3.054470441	3.142613895	3.240395057	3.33185191	3.428997424	3.531330469
20211201	1.885358762	1.935618267	2.053122049	2.275344503	2.324372947	2.406426799	2.467395569	2.68673625	2.8422552	3.003851388	3.093197284	3.195989351	3.309079592	3.409494595	3.515746477	3.627992963
20211130	1.89136392	1.934755855	2.05119175	2.275123101	2.320105567	2.4081325	2.47809635	2.692637658	2.854739791	3.027221391	3.117323908	3.224404556	3.34235907	3.44862316	3.561292088	3.680530934
20211129	1.893626995	1.941922155	2.053336191	2.275201355	2.322160825	2.408111454	2.478065593	2.695578657	2.864243604	3.044053883	3.138221233	3.247823773	3.368457921	3.47729649	3.59276745	3.715078054
20211126	1.910002129	1.954365112	2.053593421	2.27533162	2.325328215	2.416367867	2.488809433	2.71036075	2.89277061	3.063740706	3.165105301	3.275774312	3.397274284	3.507279255	3.624083604	3.747877199
20211125	1.909760133	1.954117885	2.053336191	2.275475722	2.327222237	2.413674022	2.48611053	2.704480369	2.87371843	3.036859303	3.130395523	3.236139871	3.352445369	3.463362779	3.581631922	3.706962102
20211124	1.913793417	1.956096117	2.04904774	2.275916616	2.33458173	2.418853759	2.491530892	2.69842962	2.8640305	3.030184795	3.120166639	3.227376106	3.345478534	3.453352091	3.56789067	3.689160899
20211123	1.911525097	1.953740863	2.046881755	2.270968	2.325759468	2.417839559	2.483602831	2.704554231	2.864189388	3.023341671	3.116525036	3.225738487	3.345832417	3.453849896	3.568369558	3.689620376
20211122	1.913390089	1.956754978	2.052875591	2.267270971	2.3056702	2.39825958	2.470061665	2.686757277	2.854975978	3.030946195	3.124721164	3.230207345	3.34621514	3.465535341	3.593639694	3.729664538
20211119	1.915003402	1.958403161	2.054559001	2.260518216	2.309491269	2.392933525	2.464655657	2.680866652	2.842406575	3.010820446	3.118155581	3.227953212	3.347859564	3.464520364	3.589154829	3.721402485
20211118	1.914277411	1.957661478	2.05377654	2.257938217	2.303844653	2.382891739	2.456556382	2.674950687	2.842590155	3.017960227	3.118449797	3.246781519	3.387747421	3.510295137	3.639927563	3.777679769
20211117	1.912785096	1.956136909	2.052189645	2.257707272	2.29942381	2.382929822	2.456584576	2.674873591	2.855324353	3.038260913	3.146444613	3.275818039	3.417653355	3.547337409	3.68531778	3.832233909
20211116	1.909508859	1.952862793	2.053283193	2.263154997	2.313865977	2.393258731	2.467251525	2.692674319	2.874053385	3.064663345	3.173718275	3.29238933	3.422415413	3.554511353	3.696444839	3.847694585
20211112	1.907743491	1.950987161	2.046903298	2.275657519	2.324381202	2.408837529	2.483242977	2.734438665	2.918229878	3.103822535	3.227960785	3.352701606	3.48885626	3.612208808	3.743432621	3.883053216
20211111	1.895643638	1.942911064	2.05119175	2.275123101	2.319313478	2.403640253	2.477928213	2.716554371	2.892862937	3.077360034	3.17942392	3.294188405	3.420311813	3.534411191	3.655609774	3.784209726
20211110	1.893626995	1.941922155	2.053336191	2.275063933	2.319310564	2.403637749	2.477956407	2.710601745	2.880206574	3.050319501	3.158518521	3.2769588	3.4066455	3.517495928	3.634538694	3.758603097
20211109	1.905726848	1.949998252	2.049036968	2.272855163	2.319367385	2.404388376	2.483255792	2.728482265	2.911950544	3.090404492	3.214009049	3.334556603	3.465968434	3.576201321	3.692462996	3.815742767
20211108	1.906484702	1.949772451	2.050109403	2.27282558	2.319365927	2.404387375	2.483254767	2.728482265	2.911901696	3.097222322	3.221192834	3.345737878	3.481645414	3.595731491	3.716105506	3.843877949
20211105	1.924602619	1.967137294	2.060530431	2.271989598	2.308591367	2.38913328	2.469783829	2.713670519	2.896333802	3.077550253	3.193719328	3.320987136	3.460250483	3.573725059	3.693032496	3.819621263
20211104	1.915285732	1.95869118	2.054912314	2.272007252	2.306387015	2.38915633	2.469757173	2.722681137	2.905950876	3.077230939	3.200236463	3.328084448	3.467584935	3.588795665	3.717153895	3.853618145
20211103	1.914801738	1.958197138	2.054408627	2.274485139	2.308867213	2.391375645	2.469836116	2.707633789	2.893242982	3.064120616	3.179670195	3.298954225	3.429246282	3.540953085	3.658981047	3.784142169
20211101	1.910768453	1.954077093	2.050098632	2.269674898	2.304232685	2.388819099	2.46719565	2.701785217	2.874161817	3.04407654	3.144942248	3.270261759	3.40798686	3.519419369	3.636393274	3.760384031
20211029	1.909508859	1.952862793	2.053315078	2.269586624	2.305657088	2.397846183	2.467277668	2.704701415	2.880541529	3.043986963	3.137500079	3.269929719	3.415977799	3.529783494	3.648763919	3.774948949
20211028	1.909760133	1.953046978	2.04904774	2.274907425	2.314573564	2.401064165	2.475273394	2.710508474	2.899533588	3.063988359	3.164995789	3.302354403	3.453616926	3.570686287	3.693062134	3.822986156
20211027	1.919843344	1.961300666	2.051025003	2.274848257	2.315121373	2.402939734	2.472607811	2.710461569	2.905830636	3.091121631	3.214822049	3.350674281	3.499200301	3.614754614	3.73569377	3.864101079
20211026	1.907743491	1.950987161	2.046903298	2.275525346	2.319638375	2.406997036	2.485876266	2.746231775	2.96309292	3.151235944	3.276371484	3.417948845	3.573174283	3.686131818	3.803515517	3.928119078
20211025	1.903710206	1.947773616	2.047211802	2.280480165	2.330056957	2.420127022	2.499262623	2.770131775	2.98183591	3.177672098	3.296571375	3.422889096	3.561538782	3.679079793	3.803377904	3.935511421
20211022	1.919226654	1.961611349	2.055105344	2.277342367	2.320088085	2.410550245	2.493928892	2.752265272	2.956448571	3.144120402	3.262011985	3.379645933	3.508446533	3.620223873	3.738607748	3.864239856
20211021	1.915810059	1.95922684	2.055459089	2.270351511	2.319409636	2.403652781	2.477789808	2.746344995	2.956902693	3.130945269	3.233616471	3.357541428	3.494112745	3.602937566	3.717115788	3.838158284
20211020	1.915810059	1.95922684	2.055448317	2.268024406	2.319460628	2.403661299	2.47779596	2.746442039	2.944137363	3.103482672	3.233942985	3.340114804	3.455152854	3.575794186	3.705757966	3.843956901
20211019	1.906735169	1.951027953	2.05008786	2.268171371	2.319467913	2.404773211	2.485868577	2.746396751	2.944004239	3.103492156	3.21239768	3.328514518	3.455836812	3.559660183	3.668801853	3.784335482
20211018	1.911776774	1.955106794	2.051149094	2.265540793	2.314456037	2.399956762	2.483311667	2.716488595	2.905876799	3.056913917	3.157427454	3.275593636	3.40539112	3.504589081	3.6080309	3.717339627
20211015	1.90144471	1.943932526	2.04470586	2.26380632	2.319693739	2.405164059	2.488708962	2.719442534	2.905685704	3.063520453	3.164451768	3.271379935	3.38871201	3.492324845	3.602043315	3.718134862
20211014	1.904718527	1.948968137	2.047922307	2.263797731	2.319207607	2.399194107	2.477943078	2.710463725	2.905961075	3.064036309	3.150651432	3.26032648	3.381515815	3.482250336	3.58824363	3.700291331
20211013	1.896651959	1.942870272	2.047975304	2.275485741	2.32437926	2.408098426	2.478026635	2.701308618	2.906069506	3.050633019	3.143589267	3.268652489	3.406503122	3.503366795	3.603344485	3.708905422
20211012	1.905601817	1.94842671	2.04904774	2.275594057	2.32722855	2.414416633	2.491270998	2.749346916	2.937343251	3.103317745	3.205293628	3.332373109	3.472329597	3.57761331	3.687304891	3.803451631
20211011	1.894388075	1.938408641	2.04649268	2.285173503	2.329240585	2.413259623	2.483238877	2.734333532	2.924751302	3.090181604	3.206141956	3.335805962	3.477788431	3.587752521	3.702730935	3.824627089
20211008	1.889593711	1.934589388	2.035916107	2.212977426	2.238377998	2.307083772	2.360227312	2.61601317	2.819369826	3.021298272	3.150676157	3.292282176	3.446548461	3.560088884	3.678042151	3.803144365
20211007	1.889593711	1.934589388	2.035947992	2.220368143	2.245493211	2.315160294	2.384024823	2.633810125	2.831610179	3.027176075	3.156593761	3.290811297	3.436834811	3.558413248	3.686531726	3.822696793
20211006	1.893626995	1.937638527	2.035926879	2.21502921	2.236202786	2.32619774	2.397578804	2.642771681	2.83136594	3.01997728	3.141955186	3.275503296	3.421134484	3.542133118	3.66957883	3.804990007
20211005	1.891610353	1.935578298	2.033750554	2.207835082	2.229643154	2.310473626	2.381490981	2.619096502	2.800010605	2.987097408	3.115381989	3.25229503	3.401131269	3.521463408	3.647789629	3.781955478
20211004	1.881283532	1.9257918	2.035916107	2.212016905	2.222273948	2.304551277	2.370751241	2.616227209	2.793818767	2.987312392	3.122920549	3.25652603	3.401280054	3.521289989	3.647621532	3.781792687
20211001	1.84220262	1.897961818	2.032635892	2.198011332	2.22135219	2.309104657	2.371133137	2.60414512	2.800275241	2.994355745	3.144291244	3.282941302	3.432569925	3.557022825	3.688163164	3.827622445
20210930	1.873460574	1.922394071	2.035884224	2.205175875	2.225809943	2.309780122	2.376201335	2.610110684	2.800029929	3.007666824	3.151294363	3.285936876	3.431554978	3.557207688	3.690129952	3.831533908
20210929	1.890602032	1.937761317	2.045533562	2.204911528	2.225797316	2.309771603	2.37625362	2.59811971	2.793795686	2.994405275	3.151730386	3.283248837	3.424515354	3.545077696	3.672429293	3.807741176
20210928	1.896651959	1.942870272	2.047762885	2.225109195	2.254556838	2.336336737	2.40826113	2.645478694	2.846888209	3.05690338	3.198253163	3.341832191	3.497877711	3.616538966	3.740406435	3.872006212
20210927	1.897694562	1.9419716	2.049135207	2.225895076	2.268454595	2.342188432	2.418999333	2.63939344	2.837127812	3.046682692	3.191393367	3.334953995	3.490727298	3.609069684	3.732578244	3.863777937
20210924	1.895643638	1.941840158	2.046733105	2.234718702	2.259413307	2.339900969	2.403142185	2.633514138	2.831063193	3.040339089	3.177653586	3.331989653	3.500222117	3.619765679	3.743523655	3.875007671
20210923	1.895643638	1.941840158	2.046669336	2.220349057	2.25244913	2.333995658	2.392445505	2.609648104	2.818712262	3.027678758	3.16461124	3.310796218	3.469825418	3.587521883	3.709930771	3.839908694
20210922	1.899475258	1.94575418	2.050849639	2.244736657	2.274380458	2.357021613	2.429784182	2.645050618	2.862470061	3.059859934	3.204394834	3.363868464	3.537565506	3.655976954	3.777954912	3.907536179
20210921	1.894635317	1.941881363	2.049949981	2.234904794	2.265489234	2.34969121	2.408504621	2.615352186	2.831014882	3.047527873	3.192360287	3.339703959	3.499732726	3.624651302	3.755484852	3.894693184
20210920	1.895148754	1.938383918	2.051170637	2.270194525	2.315627904	2.409043476	2.483367029	2.72207245	2.960049874	3.162196428	3.313270459	3.464861277	3.629978847	3.751731219	3.878581982	4.013570557
20210917	1.899676921	1.945960203	2.051170637	2.270469368	2.320612583	2.413379382	2.483625899	2.722168956	2.940640196	3.15193306	3.299501914	3.450460504	3.615026569	3.736128032	3.862243893	3.996414411
20210915	1.899676921	1.945960203	2.051212862	2.280600887	2.335518543	2.429786478	2.504829592	2.745933093	2.962588877	3.157677553	3.290470075	3.436713723	3.596803749	3.710974113	3.829352614	3.955061
20210914	1.903460546	1.947726231	2.055996384	2.288150498	2.349130739	2.453100559	2.54232718	2.805730536	3.019290219	3.216878184	3.351427547	3.487957582	3.637395245	3.749589026	3.866713515	3.991084226
20210913	1.899676921	1.946708478	2.056106687	2.291164712	2.361740074	2.46892489	2.574471044	2.85366478	3.066759899	3.256065828	3.391518478	3.517649055	3.655567707	3.758742749	3.866409922	3.980492629
