DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
20220331	0.023918276	0.02392822	0.023966366	0.024562716	0.025267958	0.026020476	0.026698636	0.029147796	0.031123956	0.032641485	0.033254755	0.034101895	0.034996658	0.035818225	0.036658993	0.037528928	0.041851935	0.045491492	0.049722933	0.054459685
20220330	0.023362037	0.02392822	0.023966366	0.02450638	0.025325647	0.026020476	0.026759453	0.029075337	0.03097984	0.032963391	0.033254321	0.033648924	0.034587555	0.035654409	0.036803712	0.037996423	0.041506203	0.045764082	0.048174182	0.054797713
20220329	0.023362037	0.02392822	0.024076556	0.024562716	0.025152579	0.025960796	0.026759453	0.029073935	0.031208585	0.033374158	0.033611985	0.033814157	0.034534488	0.035901104	0.037326155	0.038328625	0.041191228	0.044809283	0.046510138	0.05190285
20220328	0.023637932	0.02392822	0.024076556	0.024562716	0.025152579	0.025960796	0.026759453	0.028814127	0.030684648	0.032418121	0.032648481	0.033156419	0.033740399	0.035085924	0.036465198	0.037112823	0.040154459	0.042621256	0.045796064	0.04902964
20220325	0.023362037	0.02392822	0.024076556	0.024731725	0.025441026	0.026370279	0.027064863	0.029243773	0.031472918	0.033490913	0.033875077	0.034294835	0.034860732	0.036175382	0.037519948	0.038189994	0.04120767	0.043338071	0.044606065	0.050198697
20220324	0.023362037	0.02390713	0.024076556	0.024788062	0.025498716	0.026477559	0.027188498	0.029398517	0.031605031	0.03343818	0.034113538	0.034367836	0.035376174	0.03654856	0.037647689	0.038437601	0.0412383	0.044018942	0.046353112	0.047595131
20220323	0.023362037	0.0238179	0.024076556	0.024788062	0.025614095	0.026485527	0.027185093	0.029178698	0.031395028	0.033043245	0.033795972	0.03408648	0.035618644	0.036778313	0.037802663	0.038658469	0.042238525	0.045102652	0.048276487	0.049233268
20220322	0.023362037	0.023709198	0.02369089	0.024675389	0.025556405	0.026482829	0.027063526	0.029180598	0.031391925	0.033243409	0.033890497	0.034268254	0.036085182	0.037364454	0.038448527	0.039334112	0.043515435	0.046811455	0.05019477	0.052720459
20220318	0.023362037	0.023402572	0.02369089	0.024675389	0.025608158	0.026473447	0.027063477	0.029161854	0.031495862	0.033542508	0.034458934	0.034784829	0.036919396	0.037997752	0.038779812	0.03981207	0.043751237	0.047659486	0.049383052	0.057295985
20220317	0.023362037	0.02337175	0.02369089	0.024731725	0.025662196	0.026479266	0.027063532	0.029373343	0.031612726	0.03381064	0.034435861	0.034957666	0.037229226	0.038346843	0.039139629	0.040260996	0.043614003	0.047209368	0.049767185	0.056125665
20220316	0.023362037	0.02337175	0.02369089	0.024675389	0.025671784	0.026487364	0.026942038	0.029578168	0.031911635	0.034126794	0.035011412	0.035249269	0.037397986	0.038703752	0.039659463	0.040793298	0.044260878	0.047896927	0.052742654	0.055648475
20220315	0.022861422	0.02337175	0.02369089	0.024619052	0.025844852	0.026557596	0.027550092	0.030401576	0.033204773	0.035550611	0.036330343	0.036396307	0.03855864	0.040064184	0.041275662	0.042584435	0.045619148	0.048944541	0.053669299	0.054142834
20220314	0.022861422	0.02337175	0.023911271	0.02433737	0.025671784	0.026480036	0.027550298	0.031237179	0.03384367	0.036033901	0.03648064	0.036619958	0.037818668	0.039217546	0.04062992	0.041933899	0.045722689	0.046544613	0.049852137	0.052628243
20220311	0.023109727	0.02337175	0.023911271	0.02433737	0.025671784	0.026467228	0.027490917	0.030890487	0.033243696	0.035239711	0.035620542	0.035950518	0.03714605	0.038403431	0.039613783	0.040572796	0.04419407	0.04412924	0.046602125	0.052191966
20220310	0.022861422	0.02337175	0.023911271	0.02433737	0.025671784	0.026463062	0.027550158	0.030766242	0.032891914	0.034723307	0.034981249	0.035150022	0.036701778	0.037876011	0.038808637	0.039595378	0.043779498	0.043642985	0.044285103	0.052588996
20220309	0.022861422	0.023352768	0.023911271	0.024393707	0.025671784	0.026482232	0.027489366	0.030471097	0.032942984	0.034692543	0.035339874	0.035594197	0.037526912	0.038391592	0.038869051	0.039687858	0.044568739	0.044958731	0.046817028	0.052209739
20220308	0.022805799	0.023299503	0.023911271	0.024562716	0.025671784	0.026479683	0.027550165	0.030220068	0.032842752	0.034620245	0.034939936	0.035485348	0.037911084	0.038754454	0.039050052	0.039767038	0.044302807	0.045054069	0.046062179	0.051532624
20220307	0.022805799	0.022984006	0.023525605	0.024224697	0.025556405	0.026676956	0.027671743	0.030680761	0.033677125	0.035535307	0.036020649	0.036535834	0.039300579	0.04010898	0.040278353	0.041186414	0.045695294	0.046579426	0.047172559	0.054854581
20220304	0.022805799	0.022830693	0.023525605	0.024224697	0.025556405	0.026676956	0.027734075	0.031386932	0.034001322	0.035923691	0.036376007	0.036850847	0.039380954	0.040336432	0.040651425	0.041346213	0.045433735	0.046546658	0.047579726	0.06012316
20220303	0.022805799	0.02281528	0.023525605	0.024224697	0.025441026	0.026532727	0.027680069	0.031921809	0.034120948	0.036228964	0.036480085	0.036642833	0.039105217	0.040165446	0.040553043	0.041358149	0.044983918	0.047109842	0.051219867	0.058465777
20220302	0.022805799	0.02281528	0.023525605	0.023943015	0.025210269	0.026259196	0.027550073	0.031052627	0.032928776	0.03518363	0.035390405	0.035925691	0.037718292	0.038429339	0.038736457	0.039423934	0.043154056	0.046316286	0.05168036	0.061303738
20220301	0.022805799	0.02281528	0.023525605	0.023943015	0.025210269	0.026259196	0.027063763	0.030552846	0.032547888	0.034543027	0.035049302	0.035815749	0.03761299	0.038357445	0.038727945	0.039405928	0.043111795	0.046356317	0.053363116	0.068892144
20220228	0.023083918	0.023119473	0.023415415	0.024112024	0.025267958	0.026080156	0.026889541	0.030524129	0.032381173	0.035057316	0.035589232	0.036268817	0.037782007	0.038454584	0.038871333	0.039736198	0.042861375	0.04602441	0.050292483	0.061777422
20220225	0.023083918	0.023093514	0.023415415	0.02416836	0.025267958	0.026052112	0.026828146	0.029763353	0.031355665	0.033973208	0.034888468	0.03543114	0.036585078	0.037138361	0.037512193	0.038237701	0.0414353	0.043392438	0.047111106	0.05599325
